dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
books_200M_uint32,199999999,mult_fibonacci_prime_shift36_64,fastrange64,192226419,0.961132,10
books_200M_uint32,199999999,mult_fibonacci_prime_shift36_64,modulo,1333955871,6.669779,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,branchless_fast_modulo,293271275,1.466356,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,do_nothing,165590275,0.827951,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,fast_modulo,261720977,1.308605,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,fastrange32,192229170,0.961146,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,fastrange64,195715935,0.978580,10
books_200M_uint32,199999999,mult_fibonacci_shift36_64,modulo,1345464221,6.727321,10
books_200M_uint32,199999999,mult_prime64,branchless_fast_modulo,295409277,1.477046,10
books_200M_uint32,199999999,mult_prime64,do_nothing,167316740,0.836584,10
books_200M_uint32,199999999,mult_prime64,fast_modulo,226783334,1.133917,10
books_200M_uint32,199999999,mult_prime64,fastrange32,208418022,1.042090,10
books_200M_uint32,199999999,mult_prime64,fastrange64,198494041,0.992470,10
books_200M_uint32,199999999,mult_prime64,modulo,1399962543,6.999813,10
books_200M_uint32,199999999,mult_prime_shift36_64,branchless_fast_modulo,296346486,1.481732,10
books_200M_uint32,199999999,mult_prime_shift36_64,do_nothing,169185564,0.845928,10
books_200M_uint32,199999999,mult_prime_shift36_64,fast_modulo,319890620,1.599453,10
books_200M_uint32,199999999,mult_prime_shift36_64,fastrange32,189563416,0.947817,10
books_200M_uint32,199999999,mult_prime_shift36_64,fastrange64,191666260,0.958331,10
books_200M_uint32,199999999,mult_prime_shift36_64,modulo,1334182910,6.670915,10
books_200M_uint32,199999999,murmur_finalizer64,branchless_fast_modulo,435365973,2.176830,10
books_200M_uint32,199999999,murmur_finalizer64,do_nothing,222454782,1.112274,10
books_200M_uint32,199999999,murmur_finalizer64,fast_modulo,481792249,2.408961,10
books_200M_uint32,199999999,murmur_finalizer64,fastrange32,291399677,1.456998,10
books_200M_uint32,199999999,murmur_finalizer64,fastrange64,265949893,1.329749,10
books_200M_uint32,199999999,murmur_finalizer64,modulo,1397330037,6.986650,10
books_200M_uint32,199999999,nurmur3_128_city,branchless_fast_modulo,1789894984,8.949475,10
books_200M_uint32,199999999,nurmur3_128_city,do_nothing,1293194739,6.465974,10
books_200M_uint32,199999999,nurmur3_128_city,fast_modulo,1741210192,8.706051,10
books_200M_uint32,199999999,nurmur3_128_city,fastrange32,1372421569,6.862108,10
books_200M_uint32,199999999,nurmur3_128_city,fastrange64,1371539450,6.857697,10
books_200M_uint32,199999999,nurmur3_128_city,modulo,2452642689,12.263214,10
books_200M_uint32,199999999,nurmur3_128_low,branchless_fast_modulo,1231994383,6.159972,10
books_200M_uint32,199999999,nurmur3_128_low,do_nothing,949078901,4.745395,10
books_200M_uint32,199999999,nurmur3_128_low,fast_modulo,1450056682,7.250283,10
books_200M_uint32,199999999,nurmur3_128_low,fastrange32,1000780954,5.003905,10
books_200M_uint32,199999999,nurmur3_128_low,fastrange64,1016682542,5.083413,10
books_200M_uint32,199999999,nurmur3_128_low,modulo,2025942282,10.129711,10
books_200M_uint32,199999999,nurmur3_128_upp,branchless_fast_modulo,1237211088,6.186055,10
books_200M_uint32,199999999,nurmur3_128_upp,do_nothing,951635982,4.758180,10
books_200M_uint32,199999999,nurmur3_128_upp,fast_modulo,1173030870,5.865154,10
books_200M_uint32,199999999,nurmur3_128_upp,fastrange32,1011277737,5.056389,10
books_200M_uint32,199999999,nurmur3_128_upp,fastrange64,1012562980,5.062815,10
books_200M_uint32,199999999,nurmur3_128_upp,modulo,2040516427,10.202582,10
books_200M_uint32,199999999,nurmur3_128_xor,branchless_fast_modulo,1312580984,6.562905,10
books_200M_uint32,199999999,nurmur3_128_xor,do_nothing,1009134557,5.045673,10
books_200M_uint32,199999999,nurmur3_128_xor,fast_modulo,1257737497,6.288688,10
books_200M_uint32,199999999,nurmur3_128_xor,fastrange32,1073219660,5.366098,10
books_200M_uint32,199999999,nurmur3_128_xor,fastrange64,1095586160,5.477931,10
books_200M_uint32,199999999,nurmur3_128_xor,modulo,2140577116,10.702886,10
books_200M_uint32,199999999,tabulation_1x255_64,branchless_fast_modulo,1485498077,7.427490,10
books_200M_uint32,199999999,tabulation_1x255_64,do_nothing,1012533758,5.062669,10
books_200M_uint32,199999999,tabulation_1x255_64,fast_modulo,1315912602,6.579563,10
books_200M_uint32,199999999,tabulation_1x255_64,fastrange32,1080923266,5.404616,10
books_200M_uint32,199999999,tabulation_1x255_64,fastrange64,1062595712,5.312979,10
books_200M_uint32,199999999,tabulation_1x255_64,modulo,2692987043,13.464935,10
books_200M_uint32,199999999,tabulation_4x255_64,branchless_fast_modulo,1507313006,7.536565,10
books_200M_uint32,199999999,tabulation_4x255_64,do_nothing,1001420165,5.007101,10
books_200M_uint32,199999999,tabulation_4x255_64,fast_modulo,1324907290,6.624536,10
books_200M_uint32,199999999,tabulation_4x255_64,fastrange32,1104181200,5.520906,10
books_200M_uint32,199999999,tabulation_4x255_64,fastrange64,1057889876,5.289449,10
books_200M_uint32,199999999,tabulation_4x255_64,modulo,2671671088,13.358356,10
books_200M_uint32,199999999,tabulation_8x255_64,branchless_fast_modulo,1480873736,7.404369,10
books_200M_uint32,199999999,tabulation_8x255_64,do_nothing,1007870121,5.039351,10
books_200M_uint32,199999999,tabulation_8x255_64,fast_modulo,1326434663,6.632173,10
books_200M_uint32,199999999,tabulation_8x255_64,fastrange32,1080401089,5.402005,10
books_200M_uint32,199999999,tabulation_8x255_64,fastrange64,1061754327,5.308772,10
books_200M_uint32,199999999,tabulation_8x255_64,modulo,2685227962,13.426140,10
books_200M_uint32,199999999,xxh3,branchless_fast_modulo,586397994,2.931990,10
books_200M_uint32,199999999,xxh3,do_nothing,384398811,1.921994,10
books_200M_uint32,199999999,xxh3,fast_modulo,576234305,2.881172,10
books_200M_uint32,199999999,xxh3,fastrange32,415391181,2.076956,10
books_200M_uint32,199999999,xxh3,fastrange64,403446774,2.017234,10
books_200M_uint32,199999999,xxh3,modulo,1616642166,8.083211,10
books_200M_uint32,199999999,xxh3_128_city,branchless_fast_modulo,1000861561,5.004308,10
books_200M_uint32,199999999,xxh3_128_city,do_nothing,710326473,3.551632,10
books_200M_uint32,199999999,xxh3_128_city,fast_modulo,985259869,4.926299,10
books_200M_uint32,199999999,xxh3_128_city,fastrange32,771930237,3.859651,10
books_200M_uint32,199999999,xxh3_128_city,fastrange64,773683125,3.868416,10
books_200M_uint32,199999999,xxh3_128_city,modulo,1903175242,9.515876,10
books_200M_uint32,199999999,xxh3_128_low,branchless_fast_modulo,596666755,2.983334,10
books_200M_uint32,199999999,xxh3_128_low,do_nothing,475364948,2.376825,10
books_200M_uint32,199999999,xxh3_128_low,fast_modulo,568082960,2.840415,10
books_200M_uint32,199999999,xxh3_128_low,fastrange32,390243581,1.951218,10
books_200M_uint32,199999999,xxh3_128_low,fastrange64,391042086,1.955210,10
books_200M_uint32,199999999,xxh3_128_low,modulo,1561590093,7.807951,10
books_200M_uint32,199999999,xxh3_128_upp,branchless_fast_modulo,551335120,2.756676,10
books_200M_uint32,199999999,xxh3_128_upp,do_nothing,311843073,1.559215,10
books_200M_uint32,199999999,xxh3_128_upp,fast_modulo,547906018,2.739530,10
books_200M_uint32,199999999,xxh3_128_upp,fastrange32,402941859,2.014709,10
books_200M_uint32,199999999,xxh3_128_upp,fastrange64,380307284,1.901536,10
books_200M_uint32,199999999,xxh3_128_upp,modulo,1618971415,8.094857,10
books_200M_uint32,199999999,xxh3_128_xor,branchless_fast_modulo,719473005,3.597365,10
books_200M_uint32,199999999,xxh3_128_xor,do_nothing,511377254,2.556886,10
books_200M_uint32,199999999,xxh3_128_xor,fast_modulo,661679583,3.308398,10
books_200M_uint32,199999999,xxh3_128_xor,fastrange32,576815277,2.884076,10
books_200M_uint32,199999999,xxh3_128_xor,fastrange64,582141928,2.910710,10
books_200M_uint32,199999999,xxh3_128_xor,modulo,1685873655,8.429368,10
books_200M_uint32,199999999,xxh64,branchless_fast_modulo,754667383,3.773337,10
books_200M_uint32,199999999,xxh64,do_nothing,644689069,3.223445,10
books_200M_uint32,199999999,xxh64,fast_modulo,852517260,4.262586,10
books_200M_uint32,199999999,xxh64,fastrange32,635076296,3.175381,10
books_200M_uint32,199999999,xxh64,fastrange64,694910766,3.474554,10
books_200M_uint32,199999999,xxh64,modulo,1837138035,9.185690,10
consecutive_200M_uint64,200000000,city128_city,branchless_fast_modulo,1930688215,9.653441,10
consecutive_200M_uint64,200000000,city128_city,do_nothing,1544876161,7.724381,10
consecutive_200M_uint64,200000000,city128_city,fast_modulo,1860819060,9.304095,10
consecutive_200M_uint64,200000000,city128_city,fastrange32,1664331154,8.321656,10
consecutive_200M_uint64,200000000,city128_city,fastrange64,1659521451,8.297607,10
consecutive_200M_uint64,200000000,city128_city,modulo,2861697568,14.308488,10
consecutive_200M_uint64,200000000,city128_low,branchless_fast_modulo,1517286087,7.586430,10
consecutive_200M_uint64,200000000,city128_low,do_nothing,1160330843,5.801654,10
consecutive_200M_uint64,200000000,city128_low,fast_modulo,1427363985,7.136820,10
consecutive_200M_uint64,200000000,city128_low,fastrange32,1254254693,6.271273,10
consecutive_200M_uint64,200000000,city128_low,fastrange64,1233892878,6.169464,10
consecutive_200M_uint64,200000000,city128_low,modulo,2433798878,12.168994,10
consecutive_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1184886080,5.924430,10
consecutive_200M_uint64,200000000,city128_upp,do_nothing,895007895,4.475039,10
consecutive_200M_uint64,200000000,city128_upp,fast_modulo,1110519229,5.552596,10
consecutive_200M_uint64,200000000,city128_upp,fastrange32,955911833,4.779559,10
consecutive_200M_uint64,200000000,city128_upp,fastrange64,962743820,4.813719,10
consecutive_200M_uint64,200000000,city128_upp,modulo,2109964565,10.549823,10
consecutive_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1540203485,7.701017,10
consecutive_200M_uint64,200000000,city128_xor,do_nothing,1156274187,5.781371,10
consecutive_200M_uint64,200000000,city128_xor,fast_modulo,1465339476,7.326697,10
consecutive_200M_uint64,200000000,city128_xor,fastrange32,1258026188,6.290131,10
consecutive_200M_uint64,200000000,city128_xor,fastrange64,1266671358,6.333357,10
consecutive_200M_uint64,200000000,city128_xor,modulo,2506846385,12.534232,10
consecutive_200M_uint64,200000000,city64,branchless_fast_modulo,619105892,3.095529,10
consecutive_200M_uint64,200000000,city64,do_nothing,372819658,1.864098,10
consecutive_200M_uint64,200000000,city64,fast_modulo,565268303,2.826342,10
consecutive_200M_uint64,200000000,city64,fastrange32,419488408,2.097442,10
consecutive_200M_uint64,200000000,city64,fastrange64,412358413,2.061792,10
consecutive_200M_uint64,200000000,city64,modulo,1583967465,7.919837,10
consecutive_200M_uint64,200000000,meow64_low,branchless_fast_modulo,2587897801,12.939489,10
consecutive_200M_uint64,200000000,meow64_low,do_nothing,2373754830,11.868774,10
consecutive_200M_uint64,200000000,meow64_low,fast_modulo,2621413501,13.107068,10
consecutive_200M_uint64,200000000,meow64_low,fastrange32,2422346929,12.111735,10
consecutive_200M_uint64,200000000,meow64_low,fastrange64,2404838149,12.024191,10
consecutive_200M_uint64,200000000,meow64_low,modulo,3477389432,17.386947,10
consecutive_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,2539686268,12.698431,10
consecutive_200M_uint64,200000000,meow64_upp,do_nothing,2380247345,11.901237,10
consecutive_200M_uint64,200000000,meow64_upp,fast_modulo,2694960726,13.474804,10
consecutive_200M_uint64,200000000,meow64_upp,fastrange32,2431364470,12.156822,10
consecutive_200M_uint64,200000000,meow64_upp,fastrange64,2456914730,12.284574,10
consecutive_200M_uint64,200000000,meow64_upp,modulo,3575464882,17.877324,10
consecutive_200M_uint64,200000000,mult_add64,branchless_fast_modulo,307973863,1.539869,10
consecutive_200M_uint64,200000000,mult_add64,do_nothing,184804620,0.924023,10
consecutive_200M_uint64,200000000,mult_add64,fast_modulo,334113535,1.670568,10
consecutive_200M_uint64,200000000,mult_add64,fastrange32,181888113,0.909441,10
consecutive_200M_uint64,200000000,mult_add64,fastrange64,179969080,0.899845,10
consecutive_200M_uint64,200000000,mult_add64,modulo,1392419881,6.962099,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,branchless_fast_modulo,395075714,1.975379,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,do_nothing,209939341,1.049697,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,fast_modulo,475101996,2.375510,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,fastrange32,270036137,1.350181,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,fastrange64,260831387,1.304157,10
consecutive_200M_uint64,200000000,mult_add_shift28_64,modulo,1447287224,7.236436,10
consecutive_200M_uint64,200000000,mult_fibonacci64,branchless_fast_modulo,303402616,1.517013,10
consecutive_200M_uint64,200000000,mult_fibonacci64,do_nothing,197074439,0.985372,10
consecutive_200M_uint64,200000000,mult_fibonacci64,fast_modulo,269179388,1.345897,10
consecutive_200M_uint64,200000000,mult_fibonacci64,fastrange32,182153969,0.910770,10
consecutive_200M_uint64,200000000,mult_fibonacci64,fastrange64,174973677,0.874868,10
consecutive_200M_uint64,200000000,mult_fibonacci64,modulo,1394818443,6.974092,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,branchless_fast_modulo,286467439,1.432337,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,do_nothing,180510469,0.902552,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,fast_modulo,236677650,1.183388,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,fastrange32,174288999,0.871445,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,fastrange64,175512965,0.877565,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime64,modulo,1369478712,6.847394,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,branchless_fast_modulo,297992016,1.489960,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,do_nothing,181315452,0.906577,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,fast_modulo,323309615,1.616548,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,fastrange32,182614049,0.913070,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,fastrange64,180766847,0.903834,10
consecutive_200M_uint64,200000000,mult_fibonacci_prime_shift36_64,modulo,1358395259,6.791976,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,branchless_fast_modulo,305972152,1.529861,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,do_nothing,173816095,0.869080,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,fast_modulo,268311086,1.341555,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,fastrange32,181673492,0.908367,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,fastrange64,179028040,0.895140,10
consecutive_200M_uint64,200000000,mult_fibonacci_shift36_64,modulo,1334514232,6.672571,10
consecutive_200M_uint64,200000000,mult_prime64,branchless_fast_modulo,294870826,1.474354,10
consecutive_200M_uint64,200000000,mult_prime64,do_nothing,285116742,1.425584,10
consecutive_200M_uint64,200000000,mult_prime64,fast_modulo,239389523,1.196948,10
consecutive_200M_uint64,200000000,mult_prime64,fastrange32,225617569,1.128088,10
consecutive_200M_uint64,200000000,mult_prime64,fastrange64,176506446,0.882532,10
consecutive_200M_uint64,200000000,mult_prime64,modulo,1397041885,6.985209,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,branchless_fast_modulo,307537887,1.537689,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,do_nothing,183843944,0.919220,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,fast_modulo,324506899,1.622534,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,fastrange32,185342483,0.926712,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,fastrange64,182393404,0.911967,10
consecutive_200M_uint64,200000000,mult_prime_shift36_64,modulo,1334754339,6.673772,10
consecutive_200M_uint64,200000000,murmur_finalizer64,branchless_fast_modulo,424849461,2.124247,10
consecutive_200M_uint64,200000000,murmur_finalizer64,do_nothing,235831476,1.179157,10
consecutive_200M_uint64,200000000,murmur_finalizer64,fast_modulo,478496360,2.392482,10
consecutive_200M_uint64,200000000,murmur_finalizer64,fastrange32,301651784,1.508259,10
consecutive_200M_uint64,200000000,murmur_finalizer64,fastrange64,264194833,1.320974,10
consecutive_200M_uint64,200000000,murmur_finalizer64,modulo,1400251970,7.001260,10
consecutive_200M_uint64,200000000,nurmur3_128_city,branchless_fast_modulo,1808642461,9.043212,10
consecutive_200M_uint64,200000000,nurmur3_128_city,do_nothing,1264410170,6.322051,10
consecutive_200M_uint64,200000000,nurmur3_128_city,fast_modulo,1720042189,8.600211,10
consecutive_200M_uint64,200000000,nurmur3_128_city,fastrange32,1373088852,6.865444,10
consecutive_200M_uint64,200000000,nurmur3_128_city,fastrange64,1395298093,6.976490,10
consecutive_200M_uint64,200000000,nurmur3_128_city,modulo,2468660096,12.343300,10
consecutive_200M_uint64,200000000,nurmur3_128_low,branchless_fast_modulo,1236641888,6.183209,10
consecutive_200M_uint64,200000000,nurmur3_128_low,do_nothing,947384548,4.736923,10
consecutive_200M_uint64,200000000,nurmur3_128_low,fast_modulo,1437864884,7.189324,10
consecutive_200M_uint64,200000000,nurmur3_128_low,fastrange32,1017707281,5.088536,10
consecutive_200M_uint64,200000000,nurmur3_128_low,fastrange64,1025834483,5.129172,10
consecutive_200M_uint64,200000000,nurmur3_128_low,modulo,2014320684,10.071603,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,branchless_fast_modulo,1257919372,6.289597,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,do_nothing,975063602,4.875318,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,fast_modulo,1180815637,5.904078,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,fastrange32,1010696082,5.053480,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,fastrange64,1008972779,5.044864,10
consecutive_200M_uint64,200000000,nurmur3_128_upp,modulo,2019553876,10.097769,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,branchless_fast_modulo,1310113725,6.550569,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,do_nothing,1008856911,5.044285,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,fast_modulo,1274736423,6.373682,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,fastrange32,1070843877,5.354219,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,fastrange64,1075886246,5.379431,10
consecutive_200M_uint64,200000000,nurmur3_128_xor,modulo,2157452193,10.787261,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,branchless_fast_modulo,1481870149,7.409351,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,do_nothing,1022089932,5.110450,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,fast_modulo,1346300800,6.731504,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,fastrange32,1080375483,5.401877,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,fastrange64,1064161827,5.320809,10
consecutive_200M_uint64,200000000,tabulation_1x255_64,modulo,2661887773,13.309439,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,branchless_fast_modulo,1486488072,7.432440,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,do_nothing,1002252792,5.011264,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,fast_modulo,1317218600,6.586093,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,fastrange32,1080083357,5.400417,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,fastrange64,1062042317,5.310212,10
consecutive_200M_uint64,200000000,tabulation_4x255_64,modulo,2698915788,13.494579,10
consecutive_200M_uint64,200000000,tabulation_8x255_64,branchless_fast_modulo,1511158103,7.555791,10
consecutive_200M_uint64,200000000,tabulation_8x255_64,do_nothing,1011724443,5.058622,10
consecutive_200M_uint64,200000000,tabulation_8x255_64,fast_modulo,1321746786,6.608734,10
consecutive_200M_uint64,200000000,tabulation_8x255_64,fastrange32,1105041126,5.525206,10
