dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
osm_cellids_200M_uint64,200000000,xxh3_128_xor,fast_modulo,597539516,2.987698,10
books_200M_uint32,199999999,xxh3_128_xor,fast_modulo,596617437,2.983087,10
fb_200M_uint64,200000000,xxh3_128_xor,fast_modulo,594086246,2.970431,10
books_200M_uint64,200000000,xxh3_128_xor,modulo,1858250907,9.291255,10
osm_cellids_200M_uint64,200000000,xxh3_128_xor,branchless_fast_modulo,578998332,2.894992,10
books_200M_uint32,199999999,xxh3_128_xor,branchless_fast_modulo,579391377,2.896957,10
fb_200M_uint64,200000000,xxh3_128_xor,branchless_fast_modulo,584033295,2.920166,10
books_200M_uint64,200000000,xxh3_128_xor,fast_modulo,587759190,2.938796,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,do_nothing,795042293,3.975211,10
books_200M_uint32,199999999,xxh3_128_city,do_nothing,796260956,3.981305,10
fb_200M_uint64,200000000,xxh3_128_city,do_nothing,798754871,3.993774,10
books_200M_uint64,200000000,xxh3_128_xor,branchless_fast_modulo,589866989,2.949335,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,fastrange32,663610018,3.318050,10
books_200M_uint32,199999999,xxh3_128_city,fastrange32,662333463,3.311667,10
fb_200M_uint64,200000000,xxh3_128_city,fastrange32,655646733,3.278234,10
books_200M_uint64,200000000,xxh3_128_city,do_nothing,798718126,3.993591,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,fastrange64,839803602,4.199018,10
books_200M_uint32,199999999,xxh3_128_city,fastrange64,840396698,4.201984,10
books_200M_uint64,200000000,xxh3_128_city,fastrange32,663131965,3.315660,10
fb_200M_uint64,200000000,xxh3_128_city,fastrange64,848047322,4.240237,10
books_200M_uint64,200000000,xxh3_128_city,fastrange64,837055530,4.185278,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,modulo,1874659906,9.373300,10
books_200M_uint32,199999999,xxh3_128_city,modulo,1878539301,9.392697,10
fb_200M_uint64,200000000,xxh3_128_city,modulo,1868229344,9.341147,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,fast_modulo,790075573,3.950378,10
books_200M_uint32,199999999,xxh3_128_city,fast_modulo,789126554,3.945633,10
fb_200M_uint64,200000000,xxh3_128_city,fast_modulo,788669457,3.943347,10
books_200M_uint64,200000000,xxh3_128_city,modulo,1874290308,9.371452,10
osm_cellids_200M_uint64,200000000,xxh3_128_city,branchless_fast_modulo,812620984,4.063105,10
books_200M_uint32,199999999,xxh3_128_city,branchless_fast_modulo,812661243,4.063306,10
fb_200M_uint64,200000000,xxh3_128_city,branchless_fast_modulo,817577606,4.087888,10
books_200M_uint64,200000000,xxh3_128_city,fast_modulo,790327833,3.951639,10
osm_cellids_200M_uint64,200000000,tabulation_small64,do_nothing,574385771,2.871929,10
books_200M_uint32,199999999,tabulation_small64,do_nothing,574331978,2.871660,10
fb_200M_uint64,200000000,tabulation_small64,do_nothing,576733956,2.883670,10
books_200M_uint64,200000000,xxh3_128_city,branchless_fast_modulo,824551704,4.122759,10
osm_cellids_200M_uint64,200000000,tabulation_small64,fastrange32,423228418,2.116142,10
books_200M_uint32,199999999,tabulation_small64,fastrange32,423425928,2.117130,10
fb_200M_uint64,200000000,tabulation_small64,fastrange32,419357103,2.096786,10
books_200M_uint64,200000000,tabulation_small64,do_nothing,574570544,2.872853,10
osm_cellids_200M_uint64,200000000,tabulation_small64,fastrange64,621912285,3.109561,10
books_200M_uint32,199999999,tabulation_small64,fastrange64,620474117,3.102371,10
fb_200M_uint64,200000000,tabulation_small64,fastrange64,624804735,3.124024,10
books_200M_uint64,200000000,tabulation_small64,fastrange32,415898615,2.079493,10
books_200M_uint64,200000000,tabulation_small64,fastrange64,629175264,3.145876,10
osm_cellids_200M_uint64,200000000,tabulation_small64,modulo,1551675221,7.758376,10
books_200M_uint32,199999999,tabulation_small64,modulo,1550067662,7.750338,10
fb_200M_uint64,200000000,tabulation_small64,modulo,1550380105,7.751901,10
osm_cellids_200M_uint64,200000000,tabulation_small64,fast_modulo,529432467,2.647162,10
books_200M_uint32,199999999,tabulation_small64,fast_modulo,529711641,2.648558,10
fb_200M_uint64,200000000,tabulation_small64,fast_modulo,530640233,2.653201,10
books_200M_uint64,200000000,tabulation_small64,modulo,1540367221,7.701836,10
osm_cellids_200M_uint64,200000000,tabulation_small64,branchless_fast_modulo,530417167,2.652086,10
books_200M_uint32,199999999,tabulation_small64,branchless_fast_modulo,531858286,2.659291,10
fb_200M_uint64,200000000,tabulation_small64,branchless_fast_modulo,528647031,2.643235,10
books_200M_uint64,200000000,tabulation_small64,fast_modulo,528526483,2.642632,10
osm_cellids_200M_uint64,200000000,tabulation_large64,do_nothing,574503855,2.872519,10
books_200M_uint32,199999999,tabulation_large64,do_nothing,573728584,2.868643,10
fb_200M_uint64,200000000,tabulation_large64,do_nothing,573104898,2.865524,10
books_200M_uint64,200000000,tabulation_small64,branchless_fast_modulo,531960626,2.659803,10
osm_cellids_200M_uint64,200000000,tabulation_large64,fastrange32,429397777,2.146989,10
books_200M_uint32,199999999,tabulation_large64,fastrange32,428884708,2.144424,10
fb_200M_uint64,200000000,tabulation_large64,fastrange32,432574339,2.162872,10
books_200M_uint64,200000000,tabulation_large64,do_nothing,571440805,2.857204,10
osm_cellids_200M_uint64,200000000,tabulation_large64,fastrange64,619394957,3.096975,10
books_200M_uint32,199999999,tabulation_large64,fastrange64,617734810,3.088674,10
fb_200M_uint64,200000000,tabulation_large64,fastrange64,615212083,3.076060,10
books_200M_uint64,200000000,tabulation_large64,fastrange32,426465663,2.132328,10
books_200M_uint64,200000000,tabulation_large64,fastrange64,618098063,3.090490,10
osm_cellids_200M_uint64,200000000,tabulation_large64,modulo,1477608441,7.388042,10
books_200M_uint32,199999999,tabulation_large64,modulo,1476551746,7.382759,10
fb_200M_uint64,200000000,tabulation_large64,modulo,1477898498,7.389492,10
osm_cellids_200M_uint64,200000000,tabulation_large64,fast_modulo,528229037,2.641145,10
books_200M_uint32,199999999,tabulation_large64,fast_modulo,527376131,2.636881,10
fb_200M_uint64,200000000,tabulation_large64,fast_modulo,528494822,2.642474,10
books_200M_uint64,200000000,tabulation_large64,modulo,1478223789,7.391119,10
osm_cellids_200M_uint64,200000000,tabulation_large64,branchless_fast_modulo,530739615,2.653698,10
books_200M_uint32,199999999,tabulation_large64,branchless_fast_modulo,528306389,2.641532,10
fb_200M_uint64,200000000,tabulation_large64,branchless_fast_modulo,528654544,2.643273,10
osm_cellids_200M_uint64,200000000,city64,do_nothing,402206011,2.011030,10
books_200M_uint32,199999999,city64,do_nothing,402445866,2.012229,10
books_200M_uint64,200000000,tabulation_large64,fast_modulo,529629505,2.648148,10
fb_200M_uint64,200000000,city64,do_nothing,401431286,2.007156,10
osm_cellids_200M_uint64,200000000,city64,fastrange32,370459003,1.852295,10
books_200M_uint32,199999999,city64,fastrange32,370889289,1.854446,10
fb_200M_uint64,200000000,city64,fastrange32,375026778,1.875134,10
books_200M_uint64,200000000,tabulation_large64,branchless_fast_modulo,543755559,2.718778,10
osm_cellids_200M_uint64,200000000,city64,fastrange64,445459666,2.227298,10
books_200M_uint32,199999999,city64,fastrange64,444764712,2.223824,10
fb_200M_uint64,200000000,city64,fastrange64,440434844,2.202174,10
books_200M_uint64,200000000,city64,do_nothing,399447591,1.997238,10
books_200M_uint64,200000000,city64,fastrange32,358315926,1.791580,10
books_200M_uint64,200000000,city64,fastrange64,435561278,2.177806,10
osm_cellids_200M_uint64,200000000,city64,modulo,1426579553,7.132898,10
books_200M_uint32,199999999,city64,modulo,1427273869,7.136369,10
fb_200M_uint64,200000000,city64,modulo,1428891075,7.144455,10
osm_cellids_200M_uint64,200000000,city64,fast_modulo,497246323,2.486232,10
books_200M_uint32,199999999,city64,fast_modulo,497432308,2.487162,10
fb_200M_uint64,200000000,city64,fast_modulo,499941395,2.499707,10
books_200M_uint64,200000000,city64,modulo,1429087619,7.145438,10
osm_cellids_200M_uint64,200000000,city64,branchless_fast_modulo,512620997,2.563105,10
books_200M_uint32,199999999,city64,branchless_fast_modulo,511428451,2.557142,10
fb_200M_uint64,200000000,city64,branchless_fast_modulo,514089079,2.570445,10
books_200M_uint64,200000000,city64,fast_modulo,491514422,2.457572,10
osm_cellids_200M_uint64,200000000,city128_low,do_nothing,829200933,4.146005,10
books_200M_uint32,199999999,city128_low,do_nothing,827646973,4.138235,10
books_200M_uint64,200000000,city64,branchless_fast_modulo,518064907,2.590325,10
fb_200M_uint64,200000000,city128_low,do_nothing,827747348,4.138737,10
osm_cellids_200M_uint64,200000000,city128_low,fastrange32,792590859,3.962954,10
books_200M_uint32,199999999,city128_low,fastrange32,791168053,3.955840,10
fb_200M_uint64,200000000,city128_low,fastrange32,789701314,3.948507,10
books_200M_uint64,200000000,city128_low,do_nothing,816458518,4.082293,10
osm_cellids_200M_uint64,200000000,city128_low,fastrange64,868440189,4.342201,10
books_200M_uint32,199999999,city128_low,fastrange64,868016002,4.340080,10
books_200M_uint64,200000000,city128_low,fastrange32,792224454,3.961122,10
fb_200M_uint64,200000000,city128_low,fastrange64,877619047,4.388095,10
books_200M_uint64,200000000,city128_low,fastrange64,872641546,4.363208,10
osm_cellids_200M_uint64,200000000,city128_low,modulo,1930267237,9.651336,10
books_200M_uint32,199999999,city128_low,modulo,1929198424,9.645992,10
fb_200M_uint64,200000000,city128_low,modulo,1924547504,9.622738,10
osm_cellids_200M_uint64,200000000,city128_low,fast_modulo,920218162,4.601091,10
books_200M_uint32,199999999,city128_low,fast_modulo,918242491,4.591212,10
books_200M_uint64,200000000,city128_low,modulo,1926812222,9.634061,10
fb_200M_uint64,200000000,city128_low,fast_modulo,927612382,4.638062,10
books_200M_uint64,200000000,city128_low,fast_modulo,918665777,4.593329,10
books_200M_uint32,199999999,city128_low,branchless_fast_modulo,981286535,4.906433,10
osm_cellids_200M_uint64,200000000,city128_low,branchless_fast_modulo,984450530,4.922253,10
fb_200M_uint64,200000000,city128_low,branchless_fast_modulo,985931543,4.929658,10
books_200M_uint64,200000000,city128_low,branchless_fast_modulo,982072256,4.910361,10
books_200M_uint32,199999999,city128_upp,do_nothing,1026899639,5.134498,10
osm_cellids_200M_uint64,200000000,city128_upp,do_nothing,1027952931,5.139765,10
fb_200M_uint64,200000000,city128_upp,do_nothing,1027365611,5.136828,10
books_200M_uint64,200000000,city128_upp,do_nothing,1023657965,5.118290,10
osm_cellids_200M_uint64,200000000,city128_upp,fastrange32,1029877213,5.149386,10
books_200M_uint32,199999999,city128_upp,fastrange32,1071552942,5.357765,10
fb_200M_uint64,200000000,city128_upp,fastrange32,1034118941,5.170595,10
books_200M_uint64,200000000,city128_upp,fastrange32,1020263097,5.101315,10
osm_cellids_200M_uint64,200000000,city128_upp,fastrange64,1086910055,5.434550,10
books_200M_uint32,199999999,city128_upp,fastrange64,1087153000,5.435765,10
fb_200M_uint64,200000000,city128_upp,fastrange64,1089753921,5.448770,10
books_200M_uint64,200000000,city128_upp,fastrange64,1099983458,5.499917,10
osm_cellids_200M_uint64,200000000,city128_upp,modulo,2119542762,10.597714,10
books_200M_uint32,199999999,city128_upp,modulo,2120699620,10.603498,10
fb_200M_uint64,200000000,city128_upp,modulo,2115165409,10.575827,10
books_200M_uint64,200000000,city128_upp,modulo,2116294027,10.581470,10
osm_cellids_200M_uint64,200000000,city128_upp,fast_modulo,1195892625,5.979463,10
books_200M_uint32,199999999,city128_upp,fast_modulo,1197325618,5.986628,10
fb_200M_uint64,200000000,city128_upp,fast_modulo,1191403313,5.957017,10
books_200M_uint64,200000000,city128_upp,fast_modulo,1189220351,5.946102,10
osm_cellids_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1251179885,6.255899,10
books_200M_uint32,199999999,city128_upp,branchless_fast_modulo,1242607832,6.213039,10
fb_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1245068450,6.225342,10
books_200M_uint64,200000000,city128_upp,branchless_fast_modulo,1256168810,6.280844,10
osm_cellids_200M_uint64,200000000,city128_xor,do_nothing,1073699952,5.368500,10
books_200M_uint32,199999999,city128_xor,do_nothing,1071469890,5.357349,10
fb_200M_uint64,200000000,city128_xor,do_nothing,1073577237,5.367886,10
books_200M_uint64,200000000,city128_xor,do_nothing,1065288560,5.326443,10
osm_cellids_200M_uint64,200000000,city128_xor,fastrange32,1051973882,5.259869,10
books_200M_uint32,199999999,city128_xor,fastrange32,1047115406,5.235577,10
fb_200M_uint64,200000000,city128_xor,fastrange32,1045132652,5.225663,10
books_200M_uint64,200000000,city128_xor,fastrange32,1051233242,5.256166,10
osm_cellids_200M_uint64,200000000,city128_xor,fastrange64,1139790976,5.698955,10
books_200M_uint32,199999999,city128_xor,fastrange64,1138090938,5.690455,10
fb_200M_uint64,200000000,city128_xor,fastrange64,1144488925,5.722445,10
books_200M_uint64,200000000,city128_xor,fastrange64,1138971377,5.694857,10
osm_cellids_200M_uint64,200000000,city128_xor,modulo,2140877590,10.704388,10
books_200M_uint32,199999999,city128_xor,modulo,2138142532,10.690713,10
fb_200M_uint64,200000000,city128_xor,modulo,2135941351,10.679707,10
books_200M_uint64,200000000,city128_xor,modulo,2149833493,10.749167,10
osm_cellids_200M_uint64,200000000,city128_xor,fast_modulo,1214694622,6.073473,10
books_200M_uint32,199999999,city128_xor,fast_modulo,1208092878,6.040464,10
fb_200M_uint64,200000000,city128_xor,fast_modulo,1203214358,6.016072,10
books_200M_uint64,200000000,city128_xor,fast_modulo,1208502317,6.042512,10
osm_cellids_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1258129770,6.290649,10
books_200M_uint32,199999999,city128_xor,branchless_fast_modulo,1249419420,6.247097,10
fb_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1248699017,6.243495,10
books_200M_uint64,200000000,city128_xor,branchless_fast_modulo,1261218689,6.306093,10
books_200M_uint32,199999999,city128_city,do_nothing,1299758918,6.498795,10
osm_cellids_200M_uint64,200000000,city128_city,do_nothing,1310064512,6.550323,10
fb_200M_uint64,200000000,city128_city,do_nothing,1307240384,6.536202,10
books_200M_uint64,200000000,city128_city,do_nothing,1318506033,6.592530,10
books_200M_uint32,199999999,city128_city,fastrange32,1300229439,6.501147,10
osm_cellids_200M_uint64,200000000,city128_city,fastrange32,1310747271,6.553736,10
fb_200M_uint64,200000000,city128_city,fastrange32,1301266231,6.506331,10
books_200M_uint64,200000000,city128_city,fastrange32,1308024483,6.540122,10
books_200M_uint32,199999999,city128_city,fastrange64,1419915602,7.099578,10
osm_cellids_200M_uint64,200000000,city128_city,fastrange64,1412111768,7.060559,10
fb_200M_uint64,200000000,city128_city,fastrange64,1408891154,7.044456,10
books_200M_uint64,200000000,city128_city,fastrange64,1429660450,7.148302,10
books_200M_uint32,199999999,city128_city,modulo,2437941336,12.189707,10
osm_cellids_200M_uint64,200000000,city128_city,modulo,2442119263,12.210596,10
fb_200M_uint64,200000000,city128_city,modulo,2441399447,12.206997,10
books_200M_uint64,200000000,city128_city,modulo,2439755859,12.198779,10
books_200M_uint32,199999999,city128_city,fast_modulo,1505768231,7.528841,10
osm_cellids_200M_uint64,200000000,city128_city,fast_modulo,1506340663,7.531703,10
fb_200M_uint64,200000000,city128_city,fast_modulo,1507347789,7.536739,10
books_200M_uint64,200000000,city128_city,fast_modulo,1495760230,7.478801,10
books_200M_uint32,199999999,city128_city,branchless_fast_modulo,1558805383,7.794027,10
osm_cellids_200M_uint64,200000000,city128_city,branchless_fast_modulo,1563075976,7.815380,10
fb_200M_uint64,200000000,city128_city,branchless_fast_modulo,1559573858,7.797869,10
books_200M_uint64,200000000,city128_city,branchless_fast_modulo,1562494950,7.812475,10
books_200M_uint32,199999999,meow64_low,do_nothing,3238281197,16.191406,10
osm_cellids_200M_uint64,200000000,meow64_low,do_nothing,3237863519,16.189318,10
fb_200M_uint64,200000000,meow64_low,do_nothing,3237911561,16.189558,10
books_200M_uint64,200000000,meow64_low,do_nothing,3231899653,16.159498,10
books_200M_uint32,199999999,meow64_low,fastrange32,3234111219,16.170556,10
osm_cellids_200M_uint64,200000000,meow64_low,fastrange32,3235351185,16.176756,10
fb_200M_uint64,200000000,meow64_low,fastrange32,3237581948,16.187910,10
books_200M_uint64,200000000,meow64_low,fastrange32,3246255993,16.231280,10
books_200M_uint32,199999999,meow64_low,fastrange64,3410434505,17.052173,10
osm_cellids_200M_uint64,200000000,meow64_low,fastrange64,3408437822,17.042189,10
fb_200M_uint64,200000000,meow64_low,fastrange64,3410493090,17.052465,10
books_200M_uint64,200000000,meow64_low,fastrange64,3404280833,17.021404,10
books_200M_uint32,199999999,meow64_low,modulo,4712417467,23.562087,10
osm_cellids_200M_uint64,200000000,meow64_low,modulo,4711218343,23.556092,10
fb_200M_uint64,200000000,meow64_low,modulo,4710351658,23.551758,10
books_200M_uint64,200000000,meow64_low,modulo,4713997381,23.569987,10
books_200M_uint32,199999999,meow64_low,fast_modulo,3483117929,17.415590,10
osm_cellids_200M_uint64,200000000,meow64_low,fast_modulo,3481848973,17.409245,10
fb_200M_uint64,200000000,meow64_low,fast_modulo,3484373943,17.421870,10
books_200M_uint64,200000000,meow64_low,fast_modulo,3490499776,17.452499,10
books_200M_uint32,199999999,meow64_low,branchless_fast_modulo,3601486562,18.007433,10
osm_cellids_200M_uint64,200000000,meow64_low,branchless_fast_modulo,3602393032,18.011965,10
fb_200M_uint64,200000000,meow64_low,branchless_fast_modulo,3596953408,17.984767,10
books_200M_uint64,200000000,meow64_low,branchless_fast_modulo,3590631612,17.953158,10
books_200M_uint32,199999999,meow64_upp,do_nothing,3283257960,16.416290,10
osm_cellids_200M_uint64,200000000,meow64_upp,do_nothing,3284419605,16.422098,10
fb_200M_uint64,200000000,meow64_upp,do_nothing,3289049161,16.445246,10
books_200M_uint64,200000000,meow64_upp,do_nothing,3283735192,16.418676,10
books_200M_uint32,199999999,meow64_upp,fastrange32,3295106278,16.475531,10
osm_cellids_200M_uint64,200000000,meow64_upp,fastrange32,3295958428,16.479792,10
fb_200M_uint64,200000000,meow64_upp,fastrange32,3293830118,16.469151,10
books_200M_uint64,200000000,meow64_upp,fastrange32,3305054109,16.525271,10
books_200M_uint32,199999999,meow64_upp,fastrange64,3462239791,17.311199,10
osm_cellids_200M_uint64,200000000,meow64_upp,fastrange64,3465702384,17.328512,10
fb_200M_uint64,200000000,meow64_upp,fastrange64,3463574640,17.317873,10
books_200M_uint64,200000000,meow64_upp,fastrange64,3455693640,17.278468,10
books_200M_uint32,199999999,meow64_upp,modulo,4754345848,23.771729,10
osm_cellids_200M_uint64,200000000,meow64_upp,modulo,4753613983,23.768070,10
fb_200M_uint64,200000000,meow64_upp,modulo,4750066811,23.750334,10
books_200M_uint64,200000000,meow64_upp,modulo,4748891175,23.744456,10
books_200M_uint32,199999999,meow64_upp,fast_modulo,3522838545,17.614193,10
osm_cellids_200M_uint64,200000000,meow64_upp,fast_modulo,3518882257,17.594411,10
fb_200M_uint64,200000000,meow64_upp,fast_modulo,3521273774,17.606369,10
books_200M_uint64,200000000,meow64_upp,fast_modulo,3527273675,17.636368,10
books_200M_uint32,199999999,meow64_upp,branchless_fast_modulo,3646848313,18.234242,10
osm_cellids_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,3645831875,18.229159,10
fb_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,3649349817,18.246749,10
books_200M_uint32,199999999,aqua_low,do_nothing,314177434,1.570887,10
osm_cellids_200M_uint64,200000000,aqua_low,do_nothing,313921881,1.569609,10
fb_200M_uint64,200000000,aqua_low,do_nothing,316762281,1.583811,10
books_200M_uint32,199999999,aqua_low,fastrange32,240476414,1.202382,10
osm_cellids_200M_uint64,200000000,aqua_low,fastrange32,242568297,1.212841,10
fb_200M_uint64,200000000,aqua_low,fastrange32,242661064,1.213305,10
books_200M_uint32,199999999,aqua_low,fastrange64,318245017,1.591225,10
osm_cellids_200M_uint64,200000000,aqua_low,fastrange64,320425426,1.602127,10
books_200M_uint64,200000000,meow64_upp,branchless_fast_modulo,3642285887,18.211429,10
fb_200M_uint64,200000000,aqua_low,fastrange64,309516663,1.547583,10
books_200M_uint64,200000000,aqua_low,do_nothing,304329840,1.521649,10
books_200M_uint64,200000000,aqua_low,fastrange32,215770393,1.078852,10
books_200M_uint64,200000000,aqua_low,fastrange64,306999488,1.534997,10
books_200M_uint32,199999999,aqua_low,modulo,1308818559,6.544093,10
osm_cellids_200M_uint64,200000000,aqua_low,modulo,1316097833,6.580489,10
fb_200M_uint64,200000000,aqua_low,modulo,1311426598,6.557133,10
books_200M_uint32,199999999,aqua_low,fast_modulo,352571154,1.762856,10
osm_cellids_200M_uint64,200000000,aqua_low,fast_modulo,352625622,1.763128,10
fb_200M_uint64,200000000,aqua_low,fast_modulo,353984126,1.769921,10
books_200M_uint32,199999999,aqua_low,branchless_fast_modulo,354218519,1.771093,10
osm_cellids_200M_uint64,200000000,aqua_low,branchless_fast_modulo,354729305,1.773647,10
fb_200M_uint64,200000000,aqua_low,branchless_fast_modulo,359100860,1.795504,10
books_200M_uint64,200000000,aqua_low,modulo,1320821849,6.604109,10
books_200M_uint32,199999999,aqua_upp,do_nothing,358245971,1.791230,10
osm_cellids_200M_uint64,200000000,aqua_upp,do_nothing,357993201,1.789966,10
fb_200M_uint64,200000000,aqua_upp,do_nothing,356441618,1.782208,10
books_200M_uint64,200000000,aqua_low,fast_modulo,362210009,1.811050,10
books_200M_uint32,199999999,aqua_upp,fastrange32,328900060,1.644500,10
osm_cellids_200M_uint64,200000000,aqua_upp,fastrange32,328057904,1.640290,10
fb_200M_uint64,200000000,aqua_upp,fastrange32,327253426,1.636267,10
books_200M_uint64,200000000,aqua_low,branchless_fast_modulo,364538329,1.822692,10
books_200M_uint32,199999999,aqua_upp,fastrange64,362986828,1.814934,10
osm_cellids_200M_uint64,200000000,aqua_upp,fastrange64,361048092,1.805240,10
fb_200M_uint64,200000000,aqua_upp,fastrange64,362792185,1.813961,10
books_200M_uint64,200000000,aqua_upp,do_nothing,350892167,1.754461,10
books_200M_uint64,200000000,aqua_upp,fastrange32,302511166,1.512556,10
books_200M_uint64,200000000,aqua_upp,fastrange64,349329885,1.746649,10
books_200M_uint32,199999999,aqua_upp,modulo,1320909530,6.604548,10
osm_cellids_200M_uint64,200000000,aqua_upp,modulo,1321770811,6.608854,10
fb_200M_uint64,200000000,aqua_upp,modulo,1321797631,6.608988,10
books_200M_uint32,199999999,aqua_upp,fast_modulo,352710154,1.763551,10
osm_cellids_200M_uint64,200000000,aqua_upp,fast_modulo,352729788,1.763649,10
fb_200M_uint64,200000000,aqua_upp,fast_modulo,350604420,1.753022,10
books_200M_uint32,199999999,aqua_upp,branchless_fast_modulo,342736647,1.713683,10
osm_cellids_200M_uint64,200000000,aqua_upp,branchless_fast_modulo,341455105,1.707276,10
fb_200M_uint64,200000000,aqua_upp,branchless_fast_modulo,342709598,1.713548,10
books_200M_uint64,200000000,aqua_upp,modulo,1319521694,6.597608,10
books_200M_uint64,200000000,aqua_upp,fast_modulo,348068068,1.740340,10
books_200M_uint64,200000000,aqua_upp,branchless_fast_modulo,339922015,1.699610,10
