dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,fastrange64,154878400,1.712555,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,modulo,712090200,7.873880,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,fast_modulo,177528800,1.963010,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,branchless_fast_modulo,151136400,1.671179,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,do_nothing,199524200,2.206223,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fastrange32,151877400,1.679372,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fastrange64,201529400,2.228395,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,modulo,853394200,9.436338,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fast_modulo,233773000,2.584926,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,branchless_fast_modulo,203620000,2.251512,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,do_nothing,657119200,7.266043,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fastrange32,478799000,5.294282,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fastrange64,692121000,7.653072,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,modulo,1257241600,13.901848,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fast_modulo,732892800,8.103903,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,branchless_fast_modulo,578647000,6.398343,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,do_nothing,638043400,7.055114,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fastrange32,474401000,5.245651,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fastrange64,672405800,7.435073,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,modulo,1222859000,13.521665,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fast_modulo,732741600,8.102232,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,branchless_fast_modulo,583162000,6.448267,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,do_nothing,691470800,7.645883,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fastrange32,509229600,5.630765,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fastrange64,713178600,7.885915,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,modulo,1341339200,14.831751,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fast_modulo,776373400,8.584687,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,branchless_fast_modulo,614937800,6.799625,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,do_nothing,785712400,8.687952,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fastrange32,632502800,6.993849,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fastrange64,827910600,9.154555,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,modulo,1434543800,15.862353,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fast_modulo,895295200,9.899655,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,branchless_fast_modulo,840807000,9.297156,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,do_nothing,247522800,2.736964,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange32,148255200,1.639320,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange64,248043400,2.742720,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,modulo,809395600,8.949827,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fast_modulo,249226800,2.755805,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,branchless_fast_modulo,205936200,2.277123,5
wiki_ts_200M_uint64,90437011,xxh64,do_nothing,352816200,3.901237,5
wiki_ts_200M_uint64,90437011,xxh64,fastrange32,300384000,3.321472,5
wiki_ts_200M_uint64,90437011,xxh64,fastrange64,354816400,3.923354,5
wiki_ts_200M_uint64,90437011,xxh64,modulo,918680000,10.158230,5
wiki_ts_200M_uint64,90437011,xxh64,fast_modulo,428923600,4.742788,5
wiki_ts_200M_uint64,90437011,xxh64,branchless_fast_modulo,387396000,4.283600,5
wiki_ts_200M_uint64,90437011,xxh3,do_nothing,261009000,2.886086,5
wiki_ts_200M_uint64,90437011,xxh3,fastrange32,178647600,1.975382,5
wiki_ts_200M_uint64,90437011,xxh3,fastrange64,303273800,3.353426,5
wiki_ts_200M_uint64,90437011,xxh3,modulo,821908800,9.088191,5
wiki_ts_200M_uint64,90437011,xxh3,fast_modulo,301191200,3.330398,5
wiki_ts_200M_uint64,90437011,xxh3,branchless_fast_modulo,265015400,2.930387,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,do_nothing,199126200,2.201822,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fastrange32,163642400,1.809463,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fastrange64,227876000,2.519721,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,modulo,818349200,9.048831,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fast_modulo,333434600,3.686926,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,branchless_fast_modulo,244485400,2.703378,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,do_nothing,198884000,2.199144,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fastrange32,164633200,1.820418,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fastrange64,208305800,2.303325,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,modulo,789146800,8.725927,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fast_modulo,270365000,2.989539,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,branchless_fast_modulo,232360800,2.569311,5
