dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,fastrange64,176769467,1.954614,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,modulo,780381633,8.629007,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,fast_modulo,204201949,2.257947,5
wiki_ts_200M_uint64,90437011,fibo_prime64_rotate5,branchless_fast_modulo,155490699,1.719326,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,do_nothing,224774013,2.485421,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fastrange32,146644634,1.621511,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fastrange64,246791942,2.728882,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,modulo,907998319,10.040119,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,fast_modulo,240772534,2.662323,5
wiki_ts_200M_uint64,90437011,multadd64_rotate5,branchless_fast_modulo,206512681,2.283497,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,do_nothing,364227557,4.027417,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fastrange32,319834440,3.536544,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fastrange64,392439987,4.339374,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,modulo,1052165941,11.634241,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,fast_modulo,440437734,4.870105,5
wiki_ts_200M_uint64,90437011,murmur3_128_low,branchless_fast_modulo,417737962,4.619104,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,do_nothing,365283178,4.039089,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fastrange32,317852906,3.514633,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fastrange64,393279225,4.348654,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,modulo,1044982929,11.554815,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,fast_modulo,444508720,4.915120,5
wiki_ts_200M_uint64,90437011,murmur3_128_upp,branchless_fast_modulo,437821015,4.841171,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,do_nothing,388887620,4.300094,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fastrange32,352482672,3.897549,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fastrange64,410617836,4.540374,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,modulo,1169640316,12.933204,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,fast_modulo,470430278,5.201745,5
wiki_ts_200M_uint64,90437011,murmur3_128_xor,branchless_fast_modulo,455587358,5.037621,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,do_nothing,490900431,5.428092,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fastrange32,476344173,5.267138,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fastrange64,543009817,6.004288,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,modulo,1158128878,12.805917,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,fast_modulo,620397445,6.859995,5
wiki_ts_200M_uint64,90437011,murmur3_128_city,branchless_fast_modulo,579400330,6.406673,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,do_nothing,200676865,2.218968,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange32,122921740,1.359197,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fastrange64,224279206,2.479949,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,modulo,851963426,9.420517,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,fast_modulo,233609474,2.583118,5
wiki_ts_200M_uint64,90437011,murmur3_fin64,branchless_fast_modulo,205928491,2.277038,5
wiki_ts_200M_uint64,90437011,xxh64,do_nothing,257479328,2.847057,5
wiki_ts_200M_uint64,90437011,xxh64,fastrange32,222800022,2.463593,5
wiki_ts_200M_uint64,90437011,xxh64,fastrange64,287896671,3.183394,5
wiki_ts_200M_uint64,90437011,xxh64,modulo,859260158,9.501200,5
wiki_ts_200M_uint64,90437011,xxh64,fast_modulo,336557608,3.721459,5
wiki_ts_200M_uint64,90437011,xxh64,branchless_fast_modulo,318475354,3.521516,5
wiki_ts_200M_uint64,90437011,xxh3,do_nothing,226282129,2.502097,5
wiki_ts_200M_uint64,90437011,xxh3,fastrange32,175313370,1.938514,5
wiki_ts_200M_uint64,90437011,xxh3,fastrange64,244156762,2.699744,5
wiki_ts_200M_uint64,90437011,xxh3,modulo,848813834,9.385691,5
wiki_ts_200M_uint64,90437011,xxh3,fast_modulo,287714858,3.181384,5
wiki_ts_200M_uint64,90437011,xxh3,branchless_fast_modulo,263692182,2.915755,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,do_nothing,225697806,2.495635,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fastrange32,161219386,1.782670,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fastrange64,250060311,2.765022,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,modulo,919548415,10.167833,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,fast_modulo,261230860,2.888539,5
wiki_ts_200M_uint64,90437011,xxh3_128_low,branchless_fast_modulo,242694217,2.683572,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,do_nothing,214234597,2.368882,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fastrange32,136927125,1.514061,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fastrange64,240777921,2.662383,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,modulo,888240833,9.821652,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,fast_modulo,241758453,2.673225,5
wiki_ts_200M_uint64,90437011,xxh3_128_upp,branchless_fast_modulo,223007519,2.465888,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,do_nothing,275643409,3.047905,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fastrange32,225389519,2.492227,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fastrange64,305231340,3.375071,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,modulo,1055759479,11.673976,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fast_modulo,317003970,3.505246,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,branchless_fast_modulo,300409893,3.321758,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,do_nothing,354762701,3.922760,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fastrange32,325221841,3.596114,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fastrange64,382133814,4.225414,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,modulo,1031723889,11.408204,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fast_modulo,467601600,5.170467,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,branchless_fast_modulo,432037326,4.777218,5
wiki_ts_200M_uint64,90437011,tabulation_small64,do_nothing,288628160,3.191483,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fastrange32,232603052,2.571990,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fastrange64,303120414,3.351730,5
wiki_ts_200M_uint64,90437011,tabulation_small64,modulo,886813371,9.805868,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fast_modulo,323522357,3.577323,5
wiki_ts_200M_uint64,90437011,tabulation_small64,branchless_fast_modulo,304345676,3.365278,5
wiki_ts_200M_uint64,90437011,tabulation_large64,do_nothing,295420572,3.266589,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fastrange32,233494781,2.581850,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fastrange64,316703058,3.501919,5
wiki_ts_200M_uint64,90437011,tabulation_large64,modulo,939394843,10.387283,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fast_modulo,320228247,3.540898,5
wiki_ts_200M_uint64,90437011,tabulation_large64,branchless_fast_modulo,303554834,3.356533,5
wiki_ts_200M_uint64,90437011,city64,do_nothing,257627076,2.848691,5
wiki_ts_200M_uint64,90437011,city64,fastrange32,231790375,2.563003,5
wiki_ts_200M_uint64,90437011,city64,fastrange64,292856091,3.238233,5
wiki_ts_200M_uint64,90437011,city64,modulo,879158123,9.721220,5
wiki_ts_200M_uint64,90437011,city64,fast_modulo,343201946,3.794928,5
wiki_ts_200M_uint64,90437011,city64,branchless_fast_modulo,322880090,3.570221,5
wiki_ts_200M_uint64,90437011,city128_low,do_nothing,513029573,5.672783,5
wiki_ts_200M_uint64,90437011,city128_low,fastrange32,468016776,5.175058,5
wiki_ts_200M_uint64,90437011,city128_low,fastrange64,558389744,6.174350,5
wiki_ts_200M_uint64,90437011,city128_low,modulo,1165043772,12.882378,5
wiki_ts_200M_uint64,90437011,city128_low,fast_modulo,597293874,6.604529,5
wiki_ts_200M_uint64,90437011,city128_low,branchless_fast_modulo,579838396,6.411517,5
wiki_ts_200M_uint64,90437011,city128_upp,do_nothing,633903296,7.009335,5
wiki_ts_200M_uint64,90437011,city128_upp,fastrange32,603332295,6.671298,5
wiki_ts_200M_uint64,90437011,city128_upp,fastrange64,685614071,7.581123,5
wiki_ts_200M_uint64,90437011,city128_upp,modulo,1316105379,14.552730,5
wiki_ts_200M_uint64,90437011,city128_upp,fast_modulo,725157852,8.018375,5
wiki_ts_200M_uint64,90437011,city128_upp,branchless_fast_modulo,711314806,7.865306,5
wiki_ts_200M_uint64,90437011,city128_xor,do_nothing,654543824,7.237566,5
wiki_ts_200M_uint64,90437011,city128_xor,fastrange32,615904262,6.810312,5
wiki_ts_200M_uint64,90437011,city128_xor,fastrange64,698974065,7.728850,5
wiki_ts_200M_uint64,90437011,city128_xor,modulo,1338612388,14.801599,5
wiki_ts_200M_uint64,90437011,city128_xor,fast_modulo,753461759,8.331343,5
wiki_ts_200M_uint64,90437011,city128_xor,branchless_fast_modulo,724082399,8.006483,5
wiki_ts_200M_uint64,90437011,city128_city,do_nothing,799811233,8.843849,5
wiki_ts_200M_uint64,90437011,city128_city,fastrange32,764358799,8.451836,5
wiki_ts_200M_uint64,90437011,city128_city,fastrange64,852015867,9.421097,5
wiki_ts_200M_uint64,90437011,city128_city,modulo,1521192736,16.820467,5
wiki_ts_200M_uint64,90437011,city128_city,fast_modulo,914858462,10.115974,5
wiki_ts_200M_uint64,90437011,city128_city,branchless_fast_modulo,910967387,10.072949,5
wiki_ts_200M_uint64,90437011,meow64_low,do_nothing,129803466,1.435291,5
wiki_ts_200M_uint64,90437011,meow64_low,fastrange32,25799316,0.285274,5
wiki_ts_200M_uint64,90437011,meow64_low,fastrange64,129446482,1.431344,5
wiki_ts_200M_uint64,90437011,meow64_low,modulo,755104546,8.349508,5
wiki_ts_200M_uint64,90437011,meow64_low,fast_modulo,154022843,1.703095,5
wiki_ts_200M_uint64,90437011,meow64_low,branchless_fast_modulo,85918706,0.950039,5
wiki_ts_200M_uint64,90437011,meow64_upp,do_nothing,128072991,1.416157,5
