dataset,numelements,load_factor,model,reducer,sample_size,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key
books_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.001000,0,30892,2.907809,294146358,0.735366,34407754,0.086019,128554112,0.642771,2984214080,14.921070,14171966,0.070860,4686063,0.023430,31718420411,158.592102,34721492520,173.607463
books_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.001000,0,30892,2.911934,687684873,0.859606,32600796,0.040751,120285669,0.601428,616822834,3.084114,12672097,0.063360,4619646,0.023098,59277296862,296.386484,59911411439,299.557057
books_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.001000,0,12043,1.828492,270599890,0.676500,31172945,0.077932,101772835,0.508864,1802289327,9.011447,17281584,0.086408,8089007,0.040445,54559388933,272.796945,56387048851,281.935244
books_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.010000,0,26033,11.232362,398001466,0.995004,1998516,0.004996,199999982,1.000000,4737553621,23.687768,156059166,0.780296,45647871,0.228239,51473894528,257.369473,56413155186,282.065776
books_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.010000,0,4022,11.349389,398016665,0.995042,1983310,0.004958,199999975,1.000000,5003868098,25.019340,156139866,0.780699,54950970,0.274755,48156940075,240.784700,53371899009,266.859495
books_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1543,1.541243,272430209,0.681076,31478653,0.078697,103908862,0.519544,5308113271,26.540566,149637460,0.748187,44176857,0.220884,39340219684,196.701098,44842147272,224.210736
books_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.001000,0,12043,1.707355,649005647,0.811257,24217812,0.030272,73223459,0.366117,63823768,0.319119,16420438,0.082102,7869452,0.039347,222100811158,1110.504056,222188924816,1110.944624
books_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.010000,0,554,1.513215,270542104,0.676355,31169234,0.077923,101711338,0.508557,3559610079,17.798050,135979687,0.679898,57948182,0.289741,79472664597,397.363323,83226202545,416.131013
books_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.010000,0,26033,11.243485,798001466,0.997502,1998516,0.002498,199999982,1.000000,2027000375,10.135002,135957438,0.679787,38621561,0.193108,92565297437,462.826487,94766876811,473.834384
books_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.100000,0,2659,4.211543,380310791,0.950777,18306656,0.045767,198617447,0.993087,12301202030,61.506010,1580811566,7.904058,386157496,1.930787,65041433413,325.207167,79309604505,396.548023
books_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.100000,0,479,4.141855,380526457,0.951316,18120186,0.045300,198646643,0.993233,7608547836,38.042739,1649310122,8.246551,508878025,2.544390,84174424144,420.872121,93941160127,469.705801
books_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.010000,0,4022,11.360398,798016665,0.997521,1983310,0.002479,199999975,1.000000,2866138204,14.330691,147576211,0.737881,47217977,0.236090,160363730321,801.818652,163424662713,817.123314
books_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.100000,0,450,1.510759,270251102,0.675628,31012061,0.077530,101263163,0.506316,8836267401,44.181337,1649174280,8.245871,408370552,2.041853,48600840493,243.004202,59494652726,297.473264
books_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.100000,0,245,1.512834,270610591,0.676526,31239210,0.078098,101849801,0.509249,6940470802,34.702354,1644492567,8.222463,531410130,2.657051,55134369987,275.671850,64250743486,321.253717
books_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1543,1.430000,654521763,0.818152,25977027,0.032471,80498790,0.402494,294948323,1.474742,152018735,0.760094,40089417,0.200447,164832828935,824.164145,165319885410,826.599427
books_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,1.000000,0,255,1.984138,297571334,0.743928,36394191,0.090985,133965525,0.669828,10916078734,54.580394,29654446041,148.272230,10433959057,52.169795,572471274910,2862.356375,623475758742,3117.378794
books_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.010000,0,554,1.362779,648780426,0.810976,24159906,0.030200,72940332,0.364702,5141383207,25.706916,148503717,0.742519,51236429,0.256182,630283436411,3151.417182,635624559764,3178.122799
books_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,1.000000,0,33,1.851039,297356292,0.743391,36599265,0.091498,133955557,0.669778,9569134230,47.845671,31814418066,159.072090,9498738841,47.493694,87097254892,435.486274,137979546029,689.897730
books_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.100000,0,2659,4.241119,780310791,0.975388,18306656,0.022883,198617447,0.993087,8752400106,43.762001,1639595095,8.197975,404321959,2.021610,122161200272,610.806001,132957517432,664.787587
books_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,1.000000,0,246,1.510404,270291654,0.675729,31059339,0.077648,101350993,0.506755,11949118220,59.745591,29715301954,148.576510,9056833537,45.284168,66033663234,330.168316,116754916945,583.774585
books_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.100000,0,479,4.171925,780526457,0.975658,18120186,0.022650,198646643,0.993233,8020372489,40.101862,1635042235,8.175211,504627423,2.523137,143362849048,716.814245,153522891195,767.614456
books_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,1.485788,269104986,0.672762,31197609,0.077994,100302595,0.501513,11627031800,58.135159,33801800441,169.009002,10979024361,54.895122,92507950061,462.539750,148915806663,744.579033
books_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.100000,0,450,1.361936,648632756,0.810791,24030435,0.030038,72663191,0.363316,7434791522,37.173958,1640604138,8.203021,388804992,1.944025,74155320335,370.776602,83619520987,418.097605
books_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.100000,0,245,1.362113,648811343,0.811014,24202427,0.030253,73013770,0.365069,2708751122,13.543756,1592047979,7.960240,498576583,2.492883,24682686611,123.413433,29482062295,147.410311
books_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,1.000000,0,255,2.046168,697571334,0.871964,36394191,0.045493,133965525,0.669828,1735541007,8.677705,18059768317,90.298842,3812194033,19.060970,64764277404,323.821387,88371780761,441.858904
books_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,1.000000,0,33,1.917380,697356292,0.871695,36599265,0.045749,133955557,0.669778,3058065749,15.290329,18284463117,91.422316,5102309005,25.511545,70857238484,354.286192,97302076355,486.510382
books_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,1.000000,0,246,1.360833,648604051,0.810755,24057844,0.030072,72661895,0.363309,4034668949,20.173345,18116847630,90.584238,3859407739,19.297039,58792224705,293.961124,84803149023,424.015745
books_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,1.000000,0,30,1.343507,647542020,0.809428,23944767,0.029931,71486787,0.357434,2376943802,11.884719,18143491985,90.717460,5115460907,25.577305,48898076110,244.490381,74533972804,372.669864
fb_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,0.001000,0,127416,40.017813,199800493,0.999002,199492,0.000997,199999985,1.000000,22799775,0.113999,12768589,0.063843,4265350,0.021327,16235613314,81.178067,16275447028,81.377235
fb_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,0.001000,0,127416,40.020936,266467159,0.999252,199492,0.000748,199999985,1.000000,42329175,0.211646,13891402,0.069457,4741514,0.023708,16836478923,84.182395,16897441014,84.487205
fb_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,0.001000,0,35586,41.211540,199802353,0.999012,197638,0.000988,199999991,1.000000,25052664,0.125263,12645422,0.063227,6687804,0.033439,18048737435,90.243687,18093123325,90.465617
fb_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,0.001000,0,35586,41.214573,266469019,0.999259,197638,0.000741,199999991,1.000000,25625032,0.128125,13756296,0.068781,7428970,0.037145,19157277276,95.786386,19204087574,96.020438
fb_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,0.001000,0,17939,5.053554,159166713,0.795834,20736061,0.103680,179902774,0.899514,28689288,0.143446,13940535,0.069703,3957852,0.019789,15629097789,78.145489,15675685464,78.378427
fb_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,0.001000,0,17939,5.021995,224249060,0.840934,21048703,0.078933,178631097,0.893155,29017815,0.145089,15026051,0.075130,5128577,0.025643,15923801038,79.619005,15972973481,79.864867
fb_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,0.001000,0,11990,3.816210,145643756,0.728219,24804813,0.124024,170448569,0.852243,24379431,0.121897,13429506,0.067148,7438383,0.037192,15621137920,78.105690,15666385240,78.331926
fb_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,0.001000,0,11990,3.515879,205060916,0.768978,26218192,0.098318,164612442,0.823062,28714594,0.143573,14377171,0.071886,8015623,0.040078,16048233059,80.241165,16099340447,80.496702
fb_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,0.010000,0,26253,19.128213,198055822,0.990279,1875550,0.009378,199931372,0.999657,283502538,1.417513,144423331,0.722117,39630357,0.198152,21528857659,107.644288,21996413885,109.982069
fb_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,0.010000,0,26253,19.134747,264722488,0.992709,1875550,0.007033,199931372,0.999657,319951334,1.599757,145733923,0.728670,39614138,0.198071,22267167700,111.335838,22772467095,113.862335
fb_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,0.010000,0,4447,18.009891,198122317,0.990612,1818635,0.009093,199940952,0.999705,255132720,1.275664,145977695,0.729888,64984259,0.324921,22398613187,111.993066,22864707861,114.323539
fb_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,0.010000,0,4447,18.016830,264788983,0.992959,1818635,0.006820,199940952,0.999705,281222970,1.406115,143946576,0.719733,65853716,0.329269,23330451241,116.652256,23821474503,119.107373
fb_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1580,3.675733,145538733,0.727694,24806884,0.124034,170345617,0.851728,261271198,1.306356,142396150,0.711981,39162038,0.195810,19717684550,98.588423,20160513936,100.802570
fb_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1580,3.364228,204969492,0.768636,26210669,0.098290,164513495,0.822567,278696207,1.393481,142278055,0.711390,39434707,0.197174,20589989099,102.949945,21050398068,105.251990
fb_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,0.010000,0,190,3.653227,145341246,0.726706,25052976,0.125265,170394222,0.851971,267360667,1.336803,140527368,0.702637,57456050,0.287280,20976633374,104.883167,21441977459,107.209887
fb_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,0.010000,0,150,3.342322,204682017,0.767558,26459268,0.099222,164474619,0.822373,270609447,1.353047,141114966,0.705575,58869641,0.294348,21191235271,105.956176,21661829325,108.309147
fb_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,0.100000,0,2692,9.184197,186241123,0.931206,10228071,0.051140,196469194,0.982346,2758246925,13.791235,1630942500,8.154713,521440518,2.607203,25066736735,125.333684,29977366678,149.886833
fb_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,0.100000,0,2692,9.197798,252907789,0.948404,10228071,0.038355,196469194,0.982346,2731128329,13.655642,1621484052,8.107420,525122079,2.625610,26462432685,132.312163,31340167145,156.700836
fb_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,0.100000,0,517,7.236249,185471860,0.927359,11382827,0.056914,196854687,0.984273,2773052142,13.865261,1641171649,8.205858,722202545,3.611013,34357259749,171.786299,39493686085,197.468430
fb_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,0.100000,0,517,7.253503,252138526,0.945519,11382827,0.042686,196854687,0.984273,2884403250,14.422016,1632747524,8.163738,701845379,3.509227,34660089066,173.300445,39879085219,199.395426
fb_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,0.100000,0,206,3.652211,145341084,0.726705,25045649,0.125228,170386733,0.851934,2786565629,13.932828,1628729594,8.143648,528354550,2.641773,21664985554,108.324928,26608635327,133.043177
fb_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,0.100000,0,169,3.341996,204685259,0.767570,26450040,0.099188,164468633,0.822343,2395221294,11.976106,1572230572,7.861153,515283085,2.576415,23275559772,116.377799,27758294723,138.791474
fb_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,0.100000,0,293,3.245953,138303519,0.691518,28051332,0.140257,166354851,0.831774,2710088044,13.550440,1619575861,8.097879,702101756,3.510509,32228486160,161.142431,37260251821,186.301259
fb_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,0.100000,0,243,2.977264,196759349,0.737848,29289046,0.109834,159381729,0.796909,2797962675,13.989813,1637757166,8.188786,700391959,3.501960,32611737080,163.058685,37747848880,188.739244
fb_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,1.000000,0,257,3.554160,140351541,0.701758,27360136,0.136801,167711677,0.838558,1376589040,6.882945,20399151829,101.995759,7317119450,36.585597,37431360830,187.156804,66524221149,332.621106
fb_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,1.000000,0,257,3.589157,207018206,0.776318,27360136,0.102601,167711676,0.838558,2396829930,11.984150,19398015870,96.990079,5999819053,29.999095,36240173577,181.200868,64034838430,320.174192
fb_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,1.000000,0,34,2.236668,121260631,0.606303,35424097,0.177120,156684728,0.783424,3138482139,15.692411,22043768020,110.218840,7787940971,38.939705,53940543102,269.702716,86910734232,434.553671
fb_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,1.000000,0,34,2.291873,187927296,0.704727,35424097,0.132840,156684727,0.783424,1994770094,9.973850,20692524676,103.462623,7322432270,36.612161,50007017878,250.035089,80016744918,400.083725
fb_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,1.000000,0,257,3.182209,137991242,0.689956,28354980,0.141775,166346222,0.831731,1813904206,9.069521,23024183138,115.120916,6712969243,33.564846,40184774414,200.923872,71735831001,358.679155
fb_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,1.000000,0,249,2.919778,196336992,0.736264,29614375,0.111054,159284701,0.796424,3029234802,15.146174,18696687173,93.483436,6466083616,32.330418,39168105775,195.840529,67360111366,336.800557
fb_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,1.000000,0,34,2.136008,118168941,0.590845,36540013,0.182700,154708954,0.773545,1817077050,9.085385,20522892492,102.614462,7505905187,37.529526,52674785411,263.373927,82520660140,412.603301
fb_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,1.000000,0,34,1.986923,173737740,0.651517,36874911,0.138281,143945985,0.719730,2794525555,13.972628,18587963491,92.939817,7008137228,35.040686,52692664268,263.463321,81083290542,405.416453
fb_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.001000,0,127416,40.024060,399800493,0.999501,199492,0.000499,199999985,1.000000,28661039,0.143305,11640469,0.058202,4548865,0.022744,22699232872,113.496164,22744083245,113.720416
fb_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.001000,0,127416,40.027183,799800493,0.999751,199492,0.000249,199999985,1.000000,28098888,0.140494,12657628,0.063288,3981493,0.019907,19562439792,97.812199,19607177801,98.035889
fb_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.001000,0,35586,41.217606,399802353,0.999506,197638,0.000494,199999991,1.000000,71547493,0.357737,12621218,0.063106,4803965,0.024020,24457919827,122.289599,24546892503,122.734463
fb_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.001000,0,35586,41.220638,799802353,0.999753,197638,0.000247,199999991,1.000000,630462157,3.152311,12577868,0.062889,5322395,0.026612,21355333895,106.776669,22003696315,110.018482
fb_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.001000,0,17939,4.979729,355221234,0.888053,21436124,0.053590,176657358,0.883287,259936211,1.299681,11887742,0.059439,3503002,0.017515,26817921966,134.089610,27093248921,135.466245
fb_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.001000,0,17939,4.964956,753034690,0.941293,21647026,0.027059,174681716,0.873409,61704318,0.308522,12247086,0.061235,3854421,0.019272,31974283647,159.871418,32052089472,160.260447
fb_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.001000,0,11990,3.140667,327563328,0.818908,27848205,0.069621,155411533,0.777058,1981948704,9.909744,13349840,0.066749,7355919,0.036780,27845118971,139.225595,29847773434,149.238867
fb_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.001000,0,11990,2.616048,707871103,0.884839,29502157,0.036878,137373260,0.686866,772185152,3.860926,13827149,0.069136,7772451,0.038862,38415057810,192.075289,39208842562,196.044213
fb_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.010000,0,26253,19.141279,398055822,0.995140,1875550,0.004689,199931372,0.999657,5296182914,26.480915,145237544,0.726188,40444772,0.202224,41317537760,206.587689,46799402990,233.997015
fb_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.010000,0,4447,18.023767,398122317,0.995306,1818635,0.004547,199940952,0.999705,3714591053,18.572955,146801730,0.734009,64421130,0.322106,38817795066,194.088975,42743608979,213.718045
fb_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.010000,0,26253,19.147808,798055822,0.997570,1875550,0.002344,199931372,0.999657,3097059218,15.485296,143904739,0.719524,46639609,0.233198,59687450055,298.437250,62975053621,314.875268
fb_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1580,2.970673,327480431,0.818701,27834740,0.069587,155315171,0.776576,4142006829,20.710034,135850777,0.679254,39768048,0.198840,42107574012,210.537870,46425199666,232.125998
fb_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.010000,0,4447,18.030701,798122317,0.997653,1818635,0.002273,199940952,0.999705,656971136,3.284856,135905370,0.679527,60412822,0.302064,43323713323,216.618567,44177002651,220.885013
fb_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.010000,0,133,2.950297,327080541,0.817701,28068381,0.070171,155148922,0.775745,4630543542,23.152718,136567417,0.682837,69809591,0.349048,48084796788,240.423984,52921717338,264.608587
fb_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.010000,0,1580,2.417320,707965144,0.884956,29451698,0.036815,137416842,0.687084,378600318,1.893002,136595502,0.682978,40929510,0.204648,50583270406,252.916352,51139395736,255.696979
fb_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,0.100000,0,2692,9.211378,386241123,0.965603,10228071,0.025570,196469194,0.982346,7639967159,38.199836,1621192439,8.105962,526917110,2.634586,46524794271,232.623971,56312870979,281.564355
fb_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.010000,0,83,2.390219,707192483,0.883991,29659109,0.037074,136851592,0.684258,1319487858,6.597439,145002399,0.725012,67186866,0.335934,54294063360,271.470317,55825740483,279.128702
fb_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,0.100000,0,517,7.270715,385471860,0.963680,11382827,0.028457,196854687,0.984273,7083689494,35.418447,1693781923,8.468910,784549382,3.922747,64955602625,324.778013,74517623424,372.588117
fb_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,0.100000,0,2692,9.224938,786241123,0.982801,10228071,0.012785,196469194,0.982346,2529865640,12.649328,1701063469,8.505317,536012971,2.680065,60419911621,302.099558,65186853701,325.934269
fb_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,0.100000,0,145,2.950337,327087880,0.817720,28053815,0.070135,155141695,0.775708,6817050285,34.085251,1619685755,8.098429,544504899,2.722524,69445270447,347.226352,78426511386,392.132557
fb_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,0.100000,0,517,7.287887,785471860,0.981840,11382827,0.014229,196854687,0.984273,3065926588,15.329633,1619381077,8.096905,848581150,4.242906,77672364621,388.361823,83206253436,416.031267
fb_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,0.100000,0,260,2.651077,318150809,0.795377,30422792,0.076057,148573601,0.742868,8700862582,43.504313,1616932097,8.084660,726685081,3.633425,56251294746,281.256474,67295774506,336.478873
fb_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,0.100000,0,90,2.390406,707211549,0.884014,29650687,0.037063,136862236,0.684311,6290771014,31.453855,1626962487,8.134812,528010431,2.640052,61456367467,307.281837,69902111399,349.510557
fb_200M_uint64,200000000,0.500000,pgm_eps128,min_max_cutoff,1.000000,0,257,3.623817,340351540,0.850879,27360136,0.068400,167711676,0.838558,9074671281,45.373356,27436320166,137.181601,9321453855,46.607269,76371171666,381.855858,122203616968,611.018085
fb_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,0.100000,0,149,2.171375,696883252,0.871104,30920634,0.038651,127803886,0.639019,5883463805,29.417319,1633439748,8.167199,721534249,3.607671,118853529746,594.267649,127091967548,635.459838
fb_200M_uint64,200000000,0.500000,pgm_eps16,min_max_cutoff,1.000000,0,34,2.345780,321260630,0.803152,35424097,0.088560,156684727,0.783424,9766114932,48.830575,30802458021,154.012290,8065019326,40.325097,76874947622,384.374738,125508539901,627.542700
fb_200M_uint64,200000000,0.250000,pgm_eps128,min_max_cutoff,1.000000,0,257,3.658149,740351540,0.925439,27360136,0.034200,167711676,0.838558,7924506352,39.622532,19742602452,98.713012,8178281386,40.891407,101045965959,505.229830,136891356149,684.456781
fb_200M_uint64,200000000,0.500000,pgm_hash_eps128,min_max_cutoff,1.000000,0,182,2.606634,317627936,0.794070,30747756,0.076869,148375692,0.741878,9274384106,46.371921,28961638424,144.808192,8946847748,44.734239,37469284359,187.346422,84652154637,423.260773
fb_200M_uint64,200000000,0.250000,pgm_eps16,min_max_cutoff,1.000000,0,34,2.398475,721260630,0.901576,35424097,0.044280,156684727,0.783424,8520788996,42.603945,19345553521,96.727768,6979873404,34.899367,91887659252,459.438296,126733875173,633.669376
fb_200M_uint64,200000000,0.500000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,1.841675,292914830,0.732287,35714012,0.089285,128628842,0.643144,11805070258,59.025351,30249990477,151.249952,9978473393,49.892367,59379182283,296.895911,111412716411,557.063582
fb_200M_uint64,200000000,0.250000,pgm_hash_eps128,min_max_cutoff,1.000000,0,142,2.140071,696147020,0.870184,31202548,0.039003,127349568,0.636748,8665000848,43.325004,19304172270,96.520861,6003154596,30.015773,33553160234,167.765801,67525487948,337.627440
fb_200M_uint64,200000000,0.250000,pgm_hash_eps16,min_max_cutoff,1.000000,0,33,1.589769,668846689,0.836058,31472571,0.039341,100319260,0.501596,5091799172,25.458996,18064733555,90.323668,6856809168,34.284046,49226900738,246.134504,79240242633,396.201213
osm_cellids_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,0.001000,0,269950,109.128268,199842819,0.999214,154356,0.000772,199997175,0.999986,30057627,0.150288,11062236,0.055311,6875356,0.034377,17087883126,85.439416,17135878345,85.679392
osm_cellids_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,0.001000,0,269950,109.129414,266509485,0.999411,154356,0.000579,199997175,0.999986,42357242,0.211786,12683504,0.063418,8941088,0.044705,17571729168,87.858646,17635711002,88.178555
osm_cellids_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,0.001000,0,47283,62.603201,199824807,0.999124,173545,0.000868,199998352,0.999992,19978108,0.099891,10959926,0.054800,7813147,0.039066,23796141696,118.980708,23834892877,119.174464
osm_cellids_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,0.001000,0,47283,62.605197,266491473,0.999343,173545,0.000651,199998352,0.999992,25054975,0.125275,12317385,0.061587,9989839,0.049949,24521258560,122.606293,24568620759,122.843104
osm_cellids_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,0.001000,0,31210,9.098185,144159598,0.720798,28212961,0.141065,172372559,0.861863,21555642,0.107778,12565222,0.062826,7874102,0.039371,18368029840,91.840149,18410024806,92.050124
osm_cellids_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,0.001000,0,23492,8.123655,202662782,0.759985,29674142,0.111278,165670258,0.828351,25979651,0.129898,12465805,0.062329,8745657,0.043728,19358579944,96.792900,19405771057,97.028855
osm_cellids_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,0.001000,0,18443,6.132247,133445151,0.667226,32836111,0.164181,166281262,0.831406,22762020,0.113810,12415797,0.062079,9103692,0.045518,22991888889,114.959444,23036170398,115.180852
osm_cellids_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,0.001000,0,15483,5.526447,190561932,0.714607,33868274,0.127006,157763540,0.788818,26682853,0.133414,12659366,0.063297,9843802,0.049219,23312937117,116.564686,23362123138,116.810616
osm_cellids_200M_uint64,200000000,1.000000,pgm_eps128,min_max_cutoff,0.010000,0,26971,32.061009,198339202,0.991696,1637060,0.008185,199976262,0.999881,251314983,1.256575,138025147,0.690126,60008355,0.300042,22987527673,114.937638,23436876158,117.184381
osm_cellids_200M_uint64,200000000,0.750000,pgm_eps128,min_max_cutoff,0.010000,0,26971,32.064907,265005868,0.993772,1637060,0.006139,199976262,0.999881,274745773,1.373729,144055178,0.720276,60718201,0.303591,23680106560,118.400533,24159625712,120.798129
osm_cellids_200M_uint64,200000000,1.000000,pgm_eps16,min_max_cutoff,0.010000,0,4747,18.785099,198211327,0.991057,1772961,0.008865,199984288,0.999921,236324224,1.181621,137041361,0.685207,65899028,0.329495,26002193978,130.010970,26441458591,132.207293
osm_cellids_200M_uint64,200000000,0.750000,pgm_eps16,min_max_cutoff,0.010000,0,4747,18.791752,264877993,0.993292,1772961,0.006649,199984288,0.999921,262638027,1.313190,142706713,0.713534,67111790,0.335559,27375541874,136.877709,27847998404,139.239992
osm_cellids_200M_uint64,200000000,1.000000,pgm_hash_eps128,min_max_cutoff,0.010000,0,8714,5.580219,132775945,0.663880,33184334,0.165922,165960279,0.829801,232590883,1.162954,139726135,0.698631,59449678,0.297248,22170701603,110.853508,22602468299,113.012341
osm_cellids_200M_uint64,200000000,0.750000,pgm_hash_eps128,min_max_cutoff,0.010000,0,9483,5.056401,189790623,0.711715,34196310,0.128236,157320267,0.786601,268285012,1.341425,139616243,0.698081,60498678,0.302493,22818564209,114.092821,23286964142,116.434821
osm_cellids_200M_uint64,200000000,1.000000,pgm_hash_eps16,min_max_cutoff,0.010000,0,3462,3.641812,121788915,0.608945,38032194,0.190161,159821109,0.799106,234037193,1.170186,139984019,0.699920,65904993,0.329525,24477229710,122.386149,24917155915,124.585780
osm_cellids_200M_uint64,200000000,0.750000,pgm_hash_eps16,min_max_cutoff,0.010000,0,3462,3.329281,177299547,0.664873,38278927,0.143546,148911808,0.744559,267202210,1.336011,140479972,0.702400,66833183,0.334166,25387406710,126.937034,25861922075,129.309610
